,date,user_id,monthly_income,monthly_expense_total,emergency_fund,investment_amount,debt_to_income_ratio,Rasio Dana Darurat,score_dana_darurat,score_utang,cash_flow,score_cashflow,financial_health_score,status_kesiapan
1007,2022-11-11,1219,4139.21,2260.29,1817.67,77.3,0.22,0.8,5.33,21.75,1878.92,30,57.08,Perbaiki Dana Darurat dan pelunasan Utang
1008,2022-12-11,1024,3469.67,3110.26,1141.4,411.23,0.37,0.37,2.47,16.12,359.40999999999985,30,48.59,Perbaiki Dana Darurat dan pelunasan Utang
1009,2023-01-10,1734,5461.23,2857.86,353.31,480.29,0.3,0.12,0.8,18.75,2603.3699999999994,30,49.55,Perbaiki Dana Darurat dan pelunasan Utang
1010,2023-02-09,1534,3066.2,2719.13,357.35,89.63,0.49,0.13,0.87,11.63,347.0699999999997,30,42.5,Perbaiki Dana Darurat dan pelunasan Utang
1011,2023-03-11,1238,5312.24,3109.78,1320.11,326.3,0.6,0.42,2.8,7.5,2202.4599999999996,30,40.3,Perbaiki Dana Darurat dan pelunasan Utang
1012,2023-04-10,1325,4883.87,3204.05,862.09,559.91,0.42,0.27,1.8,14.25,1679.8199999999997,30,46.05,Perbaiki Dana Darurat dan pelunasan Utang
1013,2023-05-10,1781,4533.63,2861.93,650.38,304.7,0.14,0.23,1.53,24.75,1671.7000000000003,30,56.28,Perbaiki Dana Darurat dan pelunasan Utang
1014,2023-06-09,1186,5002.97,2638.45,762.97,381.0,0.39,0.29,1.93,15.38,2364.5200000000004,30,47.31,Perbaiki Dana Darurat dan pelunasan Utang
1015,2023-07-09,1953,5446.06,1940.35,1754.0,566.92,0.39,0.9,6.0,15.38,3505.7100000000005,30,51.38,Perbaiki Dana Darurat dan pelunasan Utang
1016,2023-08-08,1809,1394.59,2700.13,659.42,298.95,0.36,0.24,1.6,16.5,-1305.5400000000002,0,18.1,WARING!!! : Fokus Lunasi Utang & Nabung
1017,2023-09-07,1335,3443.21,4512.55,1081.39,420.61,0.21,0.24,1.6,22.12,-1069.3400000000001,0,23.72,WARING!!! : Fokus Lunasi Utang & Nabung
1018,2023-10-07,1260,2971.84,4285.42,1225.59,251.53,0.25,0.29,1.93,20.62,-1313.58,0,22.55,WARING!!! : Fokus Lunasi Utang & Nabung
1019,2023-11-06,1955,3076.59,2690.71,1590.81,284.49,0.43,0.59,3.93,13.88,385.8800000000001,30,47.81,Perbaiki Dana Darurat dan pelunasan Utang
1020,2019-01-01,1673,2999.61,4736.83,1951.79,116.1,0.12,0.41,2.73,25.5,-1737.2199999999998,0,28.23,WARING!!! : Fokus Lunasi Utang & Nabung
1021,2019-01-31,1790,1649.12,3616.05,0.0,0.0,0.46,0.0,0.0,12.75,-1966.9300000000003,0,12.75,WARING!!! : Fokus Lunasi Utang & Nabung
1022,2019-03-02,1346,3264.57,2994.7,1244.48,553.92,0.2,0.42,2.8,22.5,269.87000000000035,30,55.3,Perbaiki Dana Darurat dan pelunasan Utang
1023,2019-04-01,1060,3517.89,3736.31,0.0,464.74,0.51,0.0,0.0,10.88,-218.42000000000007,0,10.88,WARING!!! : Fokus Lunasi Utang & Nabung
1024,2019-05-01,1633,2256.07,2411.77,291.02,407.9,0.21,0.12,0.8,22.12,-155.69999999999982,0,22.92,WARING!!! : Fokus Lunasi Utang & Nabung
1025,2019-05-31,1244,5969.4,2768.71,676.38,275.68,0.34,0.24,1.6,17.25,3200.6899999999996,30,48.85,Perbaiki Dana Darurat dan pelunasan Utang
1026,2019-06-30,1444,5029.99,3890.02,1033.75,583.82,0.57,0.27,1.8,8.63,1139.9699999999998,30,40.43,Perbaiki Dana Darurat dan pelunasan Utang
1027,2019-07-30,1183,2312.95,3945.06,0.0,521.98,0.36,0.0,0.0,16.5,-1632.1100000000001,0,16.5,WARING!!! : Fokus Lunasi Utang & Nabung
1028,2019-08-29,1606,3482.26,3200.29,669.44,562.4,0.18,0.21,1.4,23.25,281.97000000000025,30,54.65,Perbaiki Dana Darurat dan pelunasan Utang
1029,2019-09-28,1773,3354.24,3694.49,162.94,34.77,0.57,0.04,0.27,8.63,-340.25,0,8.9,WARING!!! : Fokus Lunasi Utang & Nabung
1030,2019-10-28,1387,3480.16,3775.44,1023.36,427.53,0.1,0.27,1.8,26.25,-295.2800000000002,0,28.05,WARING!!! : Fokus Lunasi Utang & Nabung
1031,2019-11-27,1484,3803.28,3323.07,1334.9,158.54,0.29,0.4,2.67,19.12,480.21000000000004,30,51.79,Perbaiki Dana Darurat dan pelunasan Utang
1032,2019-12-27,1614,2521.17,2507.68,1138.08,11.25,0.27,0.45,3.0,19.88,13.490000000000236,30,52.88,Perbaiki Dana Darurat dan pelunasan Utang
1033,2020-01-26,1945,5866.09,2721.01,1164.18,0.0,0.17,0.43,2.87,23.62,3145.08,30,56.49,Perbaiki Dana Darurat dan pelunasan Utang
1034,2020-02-25,1055,5258.99,2632.55,1926.59,377.43,0.41,0.73,4.87,14.63,2626.4399999999996,30,49.5,Perbaiki Dana Darurat dan pelunasan Utang
1035,2020-03-26,1566,4067.93,3038.68,1095.55,284.02,0.14,0.36,2.4,24.75,1029.25,30,57.15,Perbaiki Dana Darurat dan pelunasan Utang
1036,2020-04-25,1763,3914.89,3911.52,636.46,510.11,0.52,0.16,1.07,10.5,3.369999999999891,30,41.57,Perbaiki Dana Darurat dan pelunasan Utang
1037,2020-05-25,1784,4488.85,4399.84,1099.68,767.54,0.18,0.25,1.67,23.25,89.01000000000022,30,54.92,Perbaiki Dana Darurat dan pelunasan Utang
1038,2020-06-24,1502,4617.04,3659.12,384.99,421.09,0.44,0.11,0.73,13.5,957.9200000000001,30,44.23,Perbaiki Dana Darurat dan pelunasan Utang
1039,2020-07-24,1248,4010.68,2836.56,309.71,0.0,0.57,0.11,0.73,8.63,1174.12,30,39.36,WARING!!! : Fokus Lunasi Utang & Nabung
1040,2020-08-23,1029,6619.89,3812.53,1346.38,111.35,0.32,0.35,2.33,18.0,2807.36,30,50.33,Perbaiki Dana Darurat dan pelunasan Utang
1041,2020-09-22,1355,4660.54,1098.96,1754.83,324.53,0.58,1.6,10.67,8.25,3561.58,30,48.92,Perbaiki Dana Darurat dan pelunasan Utang
1042,2020-10-22,1842,2384.25,3799.43,0.0,714.83,0.14,0.0,0.0,24.75,-1415.1799999999998,0,24.75,WARING!!! : Fokus Lunasi Utang & Nabung
1043,2020-11-21,1690,3286.94,3863.16,1518.98,344.67,0.31,0.39,2.6,18.38,-576.2199999999998,0,20.98,WARING!!! : Fokus Lunasi Utang & Nabung
1044,2020-12-21,1387,4244.86,3184.46,727.61,929.57,0.32,0.23,1.53,18.0,1060.3999999999996,30,49.53,Perbaiki Dana Darurat dan pelunasan Utang
1045,2021-01-20,1663,3007.28,1754.01,999.69,1056.53,0.36,0.57,3.8,16.5,1253.2700000000002,30,50.3,Perbaiki Dana Darurat dan pelunasan Utang
1046,2021-02-19,1403,3022.18,3194.35,2064.77,226.6,0.43,0.65,4.33,13.88,-172.17000000000007,0,18.21,WARING!!! : Fokus Lunasi Utang & Nabung
1047,2021-03-21,1272,3917.15,3508.59,1613.93,294.24,0.19,0.46,3.07,22.88,408.55999999999995,30,55.95,Perbaiki Dana Darurat dan pelunasan Utang
1048,2021-04-20,1447,2020.14,2332.49,1122.77,400.53,0.39,0.48,3.2,15.38,-312.3499999999997,0,18.58,WARING!!! : Fokus Lunasi Utang & Nabung
1049,2021-05-20,1939,4331.97,2657.92,1396.12,488.54,0.35,0.53,3.53,16.88,1674.0500000000002,30,50.41,Perbaiki Dana Darurat dan pelunasan Utang
1050,2021-06-19,1272,5027.23,2414.2,1149.0,0.0,0.47,0.48,3.2,12.38,2613.0299999999997,30,45.58,Perbaiki Dana Darurat dan pelunasan Utang
1051,2021-07-19,1992,3643.48,2570.2,1126.53,222.07,0.57,0.44,2.93,8.63,1073.2800000000002,30,41.56,Perbaiki Dana Darurat dan pelunasan Utang
1052,2021-08-18,1033,4326.45,4967.23,1092.23,404.45,0.13,0.22,1.47,25.12,-640.7799999999997,0,26.59,WARING!!! : Fokus Lunasi Utang & Nabung
1053,2021-09-17,1199,2067.72,2710.95,891.84,520.3,0.2,0.33,2.2,22.5,-643.23,0,24.7,WARING!!! : Fokus Lunasi Utang & Nabung
1054,2021-10-17,1010,3496.37,3863.84,457.74,248.68,0.25,0.12,0.8,20.62,-367.47000000000025,0,21.42,WARING!!! : Fokus Lunasi Utang & Nabung
1055,2021-11-16,1536,4095.6,3810.03,1267.24,327.25,0.24,0.33,2.2,21.0,285.5699999999997,30,53.2,Perbaiki Dana Darurat dan pelunasan Utang
1056,2021-12-16,1479,3574.03,2144.65,615.29,554.64,0.54,0.29,1.93,9.75,1429.38,30,41.68,Perbaiki Dana Darurat dan pelunasan Utang
1057,2022-01-15,1058,2808.94,3056.73,1009.11,234.72,0.45,0.33,2.2,13.12,-247.78999999999996,0,15.32,WARING!!! : Fokus Lunasi Utang & Nabung
1058,2022-02-14,1047,2963.77,3715.67,659.64,142.13,0.45,0.18,1.2,13.12,-751.9000000000001,0,14.32,WARING!!! : Fokus Lunasi Utang & Nabung
1059,2022-03-16,1267,2534.09,2596.83,1427.01,364.1,0.33,0.55,3.67,17.62,-62.73999999999978,0,21.29,WARING!!! : Fokus Lunasi Utang & Nabung
1060,2022-04-15,1296,2746.43,2782.97,861.69,193.88,0.24,0.31,2.07,21.0,-36.539999999999964,0,23.07,WARING!!! : Fokus Lunasi Utang & Nabung
1061,2022-05-15,1608,3976.21,2736.73,646.01,793.09,0.31,0.24,1.6,18.38,1239.48,30,49.98,Perbaiki Dana Darurat dan pelunasan Utang
1062,2022-06-14,1690,5293.22,2753.24,890.28,354.66,0.43,0.32,2.13,13.88,2539.9800000000005,30,46.01,Perbaiki Dana Darurat dan pelunasan Utang
1063,2022-07-14,1046,4848.26,3714.85,64.08,368.71,0.58,0.02,0.13,8.25,1133.4100000000003,30,38.38,WARING!!! : Fokus Lunasi Utang & Nabung
1064,2022-08-13,1723,2878.18,3645.56,1607.37,131.94,0.23,0.44,2.93,21.38,-767.3800000000001,0,24.31,WARING!!! : Fokus Lunasi Utang & Nabung
1065,2022-09-12,1692,3067.71,3713.18,1129.23,475.5,0.35,0.3,2.0,16.88,-645.4699999999998,0,18.88,WARING!!! : Fokus Lunasi Utang & Nabung
1066,2022-10-12,1741,6707.56,1816.45,694.08,429.94,0.25,0.38,2.53,20.62,4891.110000000001,30,53.15,Perbaiki Dana Darurat dan pelunasan Utang
1067,2022-11-11,1012,5047.92,2324.62,694.46,496.63,0.43,0.3,2.0,13.88,2723.3,30,45.88,Perbaiki Dana Darurat dan pelunasan Utang
1068,2022-12-11,1044,2851.45,1496.69,924.65,727.74,0.41,0.62,4.13,14.63,1354.7599999999998,30,48.76,Perbaiki Dana Darurat dan pelunasan Utang
1069,2023-01-10,1453,3697.69,1940.3,2179.66,522.42,0.47,1.12,7.47,12.38,1757.39,30,49.85,Perbaiki Dana Darurat dan pelunasan Utang
1070,2023-02-09,1156,3337.46,3217.08,538.28,619.21,0.11,0.17,1.13,25.88,120.38000000000011,30,57.01,Perbaiki Dana Darurat dan pelunasan Utang
1071,2023-03-11,1490,4633.39,2550.73,798.63,338.74,0.45,0.31,2.07,13.12,2082.6600000000003,30,45.19,Perbaiki Dana Darurat dan pelunasan Utang
1072,2023-04-10,1406,4073.05,3469.8,1161.34,486.83,0.32,0.33,2.2,18.0,603.25,30,50.2,Perbaiki Dana Darurat dan pelunasan Utang
1073,2023-05-10,1624,4229.99,3358.25,1179.99,614.24,0.32,0.35,2.33,18.0,871.7399999999998,30,50.33,Perbaiki Dana Darurat dan pelunasan Utang
1074,2023-06-09,1407,3875.22,2333.25,1425.48,384.07,0.57,0.61,4.07,8.63,1541.9699999999998,30,42.7,Perbaiki Dana Darurat dan pelunasan Utang
1075,2023-07-09,1136,1614.72,2933.36,1839.47,98.6,0.26,0.63,4.2,20.25,-1318.64,0,24.45,WARING!!! : Fokus Lunasi Utang & Nabung
1076,2023-08-08,1337,6471.53,2312.55,1361.49,434.56,0.21,0.59,3.93,22.12,4158.98,30,56.05,Perbaiki Dana Darurat dan pelunasan Utang
1077,2023-09-07,1898,4064.91,2974.73,610.24,627.44,0.4,0.21,1.4,15.0,1090.1799999999998,30,46.4,Perbaiki Dana Darurat dan pelunasan Utang
1078,2023-10-07,1192,4153.46,2379.73,1626.61,251.99,0.44,0.68,4.53,13.5,1773.73,30,48.03,Perbaiki Dana Darurat dan pelunasan Utang
1079,2023-11-06,1607,4085.13,3709.59,1672.94,449.21,0.46,0.45,3.0,12.75,375.53999999999996,30,45.75,Perbaiki Dana Darurat dan pelunasan Utang
1080,2019-01-01,1530,3348.85,3000.73,479.99,749.31,0.6,0.16,1.07,7.5,348.1199999999999,30,38.57,WARING!!! : Fokus Lunasi Utang & Nabung
1081,2019-01-31,1452,4614.66,4071.72,841.1,297.7,0.33,0.21,1.4,17.62,542.94,30,49.02,Perbaiki Dana Darurat dan pelunasan Utang
1082,2019-03-02,1118,3227.28,3351.54,907.62,228.91,0.35,0.27,1.8,16.88,-124.25999999999976,0,18.68,WARING!!! : Fokus Lunasi Utang & Nabung
1083,2019-04-01,1909,4711.02,3160.8,1936.03,595.96,0.27,0.61,4.07,19.88,1550.2200000000003,30,53.95,Perbaiki Dana Darurat dan pelunasan Utang
1084,2019-05-01,1001,4301.38,1671.02,156.4,287.58,0.53,0.09,0.6,10.12,2630.36,30,40.72,Perbaiki Dana Darurat dan pelunasan Utang
1085,2019-05-31,1926,4766.74,2244.08,881.43,265.88,0.45,0.39,2.6,13.12,2522.66,30,45.72,Perbaiki Dana Darurat dan pelunasan Utang
1086,2019-06-30,1852,4389.62,1513.48,849.92,966.49,0.23,0.56,3.73,21.38,2876.14,30,55.11,Perbaiki Dana Darurat dan pelunasan Utang
1087,2019-07-30,1434,4546.92,3494.64,956.14,480.44,0.5,0.27,1.8,11.25,1052.2800000000002,30,43.05,Perbaiki Dana Darurat dan pelunasan Utang
1088,2019-08-29,1973,5103.96,2071.57,725.0,0.0,0.3,0.35,2.33,18.75,3032.39,30,51.08,Perbaiki Dana Darurat dan pelunasan Utang
1089,2019-09-28,1606,4053.47,4006.81,890.18,645.73,0.31,0.22,1.47,18.38,46.659999999999854,30,49.85,Perbaiki Dana Darurat dan pelunasan Utang
1090,2019-10-28,1423,2997.24,3451.1,547.83,465.3,0.28,0.16,1.07,19.5,-453.8600000000001,0,20.57,WARING!!! : Fokus Lunasi Utang & Nabung
1091,2019-11-27,1510,3379.99,3446.95,299.26,356.73,0.39,0.09,0.6,15.38,-66.96000000000004,0,15.98,WARING!!! : Fokus Lunasi Utang & Nabung
1092,2019-12-27,1930,3083.05,4311.23,1333.28,7.18,0.32,0.31,2.07,18.0,-1228.1799999999994,0,20.07,WARING!!! : Fokus Lunasi Utang & Nabung
1093,2020-01-26,1703,3363.59,2688.39,1226.21,737.1,0.59,0.46,3.07,7.88,675.2000000000003,30,40.95,Perbaiki Dana Darurat dan pelunasan Utang
1094,2020-02-25,1775,4052.79,2859.19,528.15,413.18,0.15,0.18,1.2,24.38,1193.6,30,55.58,Perbaiki Dana Darurat dan pelunasan Utang
1095,2020-03-26,1667,4374.68,3464.74,924.93,323.24,0.45,0.27,1.8,13.12,909.9400000000005,30,44.92,Perbaiki Dana Darurat dan pelunasan Utang
1096,2020-04-25,1884,3676.37,1911.12,786.74,410.4,0.44,0.41,2.73,13.5,1765.25,30,46.23,Perbaiki Dana Darurat dan pelunasan Utang
1097,2020-05-25,1140,4695.57,2806.19,602.27,459.0,0.54,0.21,1.4,9.75,1889.3799999999997,30,41.15,Perbaiki Dana Darurat dan pelunasan Utang
1098,2020-06-24,1079,3905.77,2526.37,572.37,268.17,0.57,0.23,1.53,8.63,1379.4,30,40.16,Perbaiki Dana Darurat dan pelunasan Utang
1099,2020-07-24,1108,5735.6,2579.09,354.63,394.19,0.16,0.14,0.93,24.0,3156.51,30,54.93,Perbaiki Dana Darurat dan pelunasan Utang
1100,2020-08-23,1934,4430.2,3398.7,1563.43,326.84,0.1,0.46,3.07,26.25,1031.5,30,59.32,Perbaiki Dana Darurat dan pelunasan Utang
1101,2020-09-22,1963,3313.54,4702.81,811.46,0.0,0.3,0.17,1.13,18.75,-1389.2700000000004,0,19.88,WARING!!! : Fokus Lunasi Utang & Nabung
1102,2020-10-22,1097,4058.03,3926.13,1172.34,16.29,0.13,0.3,2.0,25.12,131.9000000000001,30,57.12,Perbaiki Dana Darurat dan pelunasan Utang
1103,2020-11-21,1425,3643.13,3477.74,1202.43,192.82,0.46,0.35,2.33,12.75,165.39000000000033,30,45.08,Perbaiki Dana Darurat dan pelunasan Utang
1104,2020-12-21,1035,2099.6,4208.1,887.49,496.29,0.42,0.21,1.4,14.25,-2108.5000000000005,0,15.65,WARING!!! : Fokus Lunasi Utang & Nabung
1105,2021-01-20,1729,3494.72,3054.29,1363.45,500.49,0.31,0.45,3.0,18.38,440.42999999999984,30,51.38,Perbaiki Dana Darurat dan pelunasan Utang
1106,2021-02-19,1694,3887.49,1896.1,982.2,310.66,0.53,0.52,3.47,10.12,1991.3899999999999,30,43.59,Perbaiki Dana Darurat dan pelunasan Utang
1107,2021-03-21,1009,3751.52,2984.54,883.99,672.01,0.58,0.3,2.0,8.25,766.98,30,40.25,Perbaiki Dana Darurat dan pelunasan Utang
1108,2021-04-20,1998,5075.96,1993.4,1829.03,608.31,0.59,0.92,6.13,7.88,3082.56,30,44.01,Perbaiki Dana Darurat dan pelunasan Utang
1109,2021-05-20,1999,3294.98,3410.53,1335.86,449.3,0.51,0.39,2.6,10.88,-115.55000000000018,0,13.48,WARING!!! : Fokus Lunasi Utang & Nabung
1110,2021-06-19,1892,2298.41,3206.4,766.07,406.04,0.38,0.24,1.6,15.75,-907.9900000000002,0,17.35,WARING!!! : Fokus Lunasi Utang & Nabung
1111,2021-07-19,1755,4675.74,3354.49,493.38,378.68,0.43,0.15,1.0,13.88,1321.25,30,44.88,Perbaiki Dana Darurat dan pelunasan Utang
1112,2021-08-18,1354,4056.35,2356.37,198.92,466.12,0.36,0.08,0.53,16.5,1699.98,30,47.03,Perbaiki Dana Darurat dan pelunasan Utang
1113,2021-09-17,1521,4685.76,2810.71,1015.86,60.52,0.12,0.36,2.4,25.5,1875.0500000000002,30,57.9,Perbaiki Dana Darurat dan pelunasan Utang
1114,2021-10-17,1271,4977.35,2036.96,843.86,621.65,0.6,0.41,2.73,7.5,2940.3900000000003,30,40.23,Perbaiki Dana Darurat dan pelunasan Utang
1115,2021-11-16,1622,4273.35,1621.95,800.67,996.68,0.46,0.49,3.27,12.75,2651.4000000000005,30,46.02,Perbaiki Dana Darurat dan pelunasan Utang
1116,2021-12-16,1354,3494.96,3407.34,723.05,723.6,0.14,0.21,1.4,24.75,87.61999999999989,30,56.15,Perbaiki Dana Darurat dan pelunasan Utang
1117,2022-01-15,1095,4543.78,2845.01,1283.09,494.39,0.29,0.45,3.0,19.12,1698.7699999999995,30,52.12,Perbaiki Dana Darurat dan pelunasan Utang
1118,2022-02-14,1660,5528.53,3360.99,1743.28,0.0,0.54,0.52,3.47,9.75,2167.54,30,43.22,Perbaiki Dana Darurat dan pelunasan Utang
1119,2022-03-16,1737,4817.76,3645.15,1679.86,0.0,0.25,0.46,3.07,20.62,1172.6100000000001,30,53.69,Perbaiki Dana Darurat dan pelunasan Utang
1120,2022-04-15,1571,3917.81,2376.96,1101.07,357.11,0.58,0.46,3.07,8.25,1540.85,30,41.32,Perbaiki Dana Darurat dan pelunasan Utang
1121,2022-05-15,1294,5141.31,4833.38,1287.79,595.16,0.3,0.27,1.8,18.75,307.9300000000003,30,50.55,Perbaiki Dana Darurat dan pelunasan Utang
1122,2022-06-14,1949,3115.15,2762.38,1199.8,599.79,0.3,0.43,2.87,18.75,352.77,30,51.62,Perbaiki Dana Darurat dan pelunasan Utang
1123,2022-07-14,1779,4666.89,1994.19,709.47,86.43,0.59,0.36,2.4,7.88,2672.7000000000003,30,40.28,Perbaiki Dana Darurat dan pelunasan Utang
1124,2022-08-13,1192,3248.15,3728.25,1414.08,386.87,0.17,0.38,2.53,23.62,-480.0999999999999,0,26.15,WARING!!! : Fokus Lunasi Utang & Nabung
1125,2022-09-12,1383,3731.59,2505.95,100.43,116.68,0.49,0.04,0.27,11.63,1225.6400000000003,30,41.9,Perbaiki Dana Darurat dan pelunasan Utang
1126,2022-10-12,1518,3263.77,3183.38,935.68,454.9,0.56,0.29,1.93,9.0,80.38999999999987,30,40.93,Perbaiki Dana Darurat dan pelunasan Utang
1127,2022-11-11,1901,4607.72,2172.89,2037.83,505.64,0.56,0.94,6.27,9.0,2434.8300000000004,30,45.27,Perbaiki Dana Darurat dan pelunasan Utang
1128,2022-12-11,1664,4826.8,3189.31,1357.43,419.12,0.5,0.43,2.87,11.25,1637.4900000000002,30,44.12,Perbaiki Dana Darurat dan pelunasan Utang
1129,2023-01-10,1543,4103.19,4148.24,631.65,179.31,0.23,0.15,1.0,21.38,-45.05000000000018,0,22.38,WARING!!! : Fokus Lunasi Utang & Nabung
1130,2023-02-09,1494,2663.92,4313.45,761.67,78.43,0.12,0.18,1.2,25.5,-1649.5299999999997,0,26.7,WARING!!! : Fokus Lunasi Utang & Nabung
1131,2023-03-11,1987,4800.06,1963.21,1871.68,379.88,0.4,0.95,6.33,15.0,2836.8500000000004,30,51.33,Perbaiki Dana Darurat dan pelunasan Utang
1132,2023-04-10,1877,6147.71,4363.65,687.07,188.1,0.4,0.16,1.07,15.0,1784.0600000000004,30,46.07,Perbaiki Dana Darurat dan pelunasan Utang
1133,2023-05-10,1314,4385.22,2978.25,1671.55,647.61,0.32,0.56,3.73,18.0,1406.9700000000003,30,51.73,Perbaiki Dana Darurat dan pelunasan Utang
1134,2023-06-09,1841,4204.23,2972.51,760.8,741.09,0.28,0.26,1.73,19.5,1231.7199999999993,30,51.23,Perbaiki Dana Darurat dan pelunasan Utang
1135,2023-07-09,1445,4819.52,3501.91,1206.69,239.73,0.26,0.34,2.27,20.25,1317.6100000000006,30,52.52,Perbaiki Dana Darurat dan pelunasan Utang
1136,2023-08-08,1270,3710.49,3633.41,2042.46,692.52,0.38,0.56,3.73,15.75,77.07999999999993,30,49.48,Perbaiki Dana Darurat dan pelunasan Utang
1137,2023-09-07,1626,4088.05,3161.43,66.51,751.72,0.28,0.02,0.13,19.5,926.6200000000003,30,49.63,Perbaiki Dana Darurat dan pelunasan Utang
1138,2023-10-07,1899,6398.69,4022.54,981.18,658.45,0.32,0.24,1.6,18.0,2376.1499999999996,30,49.6,Perbaiki Dana Darurat dan pelunasan Utang
1139,2023-11-06,1961,6130.53,2355.21,1003.21,27.32,0.39,0.43,2.87,15.38,3775.3199999999997,30,48.25,Perbaiki Dana Darurat dan pelunasan Utang
1140,2019-01-01,1720,3816.71,4674.74,768.09,528.05,0.22,0.16,1.07,21.75,-858.0299999999997,0,22.82,WARING!!! : Fokus Lunasi Utang & Nabung
1141,2019-01-31,1878,4423.41,2900.19,367.15,461.53,0.32,0.13,0.87,18.0,1523.2199999999998,30,48.87,Perbaiki Dana Darurat dan pelunasan Utang
1142,2019-03-02,1864,3706.82,3881.34,1089.39,317.14,0.36,0.28,1.87,16.5,-174.51999999999998,0,18.37,WARING!!! : Fokus Lunasi Utang & Nabung
1143,2019-04-01,1415,3054.59,3320.75,900.53,283.78,0.23,0.27,1.8,21.38,-266.15999999999985,0,23.18,WARING!!! : Fokus Lunasi Utang & Nabung
1144,2019-05-01,1707,4231.51,1897.87,683.11,335.76,0.23,0.36,2.4,21.38,2333.6400000000003,30,53.78,Perbaiki Dana Darurat dan pelunasan Utang
1145,2019-05-31,1921,2889.92,4189.15,706.22,681.78,0.59,0.17,1.13,7.88,-1299.2299999999996,0,9.01,WARING!!! : Fokus Lunasi Utang & Nabung
1146,2019-06-30,1287,4918.62,2495.46,767.24,419.91,0.33,0.31,2.07,17.62,2423.16,30,49.69,Perbaiki Dana Darurat dan pelunasan Utang
1147,2019-07-30,1344,3266.03,3162.23,1311.57,260.35,0.44,0.41,2.73,13.5,103.80000000000018,30,46.23,Perbaiki Dana Darurat dan pelunasan Utang
1148,2019-08-29,1970,6847.04,3906.19,1302.25,476.11,0.1,0.33,2.2,26.25,2940.85,30,58.45,Perbaiki Dana Darurat dan pelunasan Utang
1149,2019-09-28,1105,4897.52,2716.08,809.11,225.72,0.18,0.3,2.0,23.25,2181.4400000000005,30,55.25,Perbaiki Dana Darurat dan pelunasan Utang
1150,2019-10-28,1752,3006.83,2995.2,0.0,766.89,0.39,0.0,0.0,15.38,11.63000000000011,30,45.38,Perbaiki Dana Darurat dan pelunasan Utang
1151,2019-11-27,1551,4457.09,3930.75,544.08,589.59,0.48,0.14,0.93,12.0,526.3400000000001,30,42.93,Perbaiki Dana Darurat dan pelunasan Utang
1152,2019-12-27,1075,3229.27,3232.55,1280.13,443.63,0.39,0.4,2.67,15.38,-3.2800000000002,0,18.05,WARING!!! : Fokus Lunasi Utang & Nabung
1153,2020-01-26,1268,4118.27,2496.65,1805.38,76.52,0.17,0.72,4.8,23.62,1621.6200000000003,30,58.42,Perbaiki Dana Darurat dan pelunasan Utang
1154,2020-02-25,1097,3814.7,2436.64,703.41,673.23,0.36,0.29,1.93,16.5,1378.06,30,48.43,Perbaiki Dana Darurat dan pelunasan Utang
1155,2020-03-26,1274,1346.96,3085.74,1429.59,288.51,0.46,0.46,3.07,12.75,-1738.7799999999997,0,15.82,WARING!!! : Fokus Lunasi Utang & Nabung
1156,2020-04-25,1313,4159.08,3558.11,1246.47,896.42,0.21,0.35,2.33,22.12,600.9699999999998,30,54.45,Perbaiki Dana Darurat dan pelunasan Utang
1157,2020-05-25,1052,4385.47,2898.22,299.78,170.15,0.15,0.1,0.67,24.38,1487.2500000000005,30,55.05,Perbaiki Dana Darurat dan pelunasan Utang
1158,2020-06-24,1587,2655.04,1722.57,1493.02,304.85,0.33,0.87,5.8,17.62,932.47,30,53.42,Perbaiki Dana Darurat dan pelunasan Utang
1159,2020-07-24,1775,4107.0,2575.75,0.0,482.41,0.5,0.0,0.0,11.25,1531.25,30,41.25,Perbaiki Dana Darurat dan pelunasan Utang
1160,2020-08-23,1006,4101.85,2935.32,950.0,650.36,0.11,0.32,2.13,25.88,1166.5300000000002,30,58.01,Perbaiki Dana Darurat dan pelunasan Utang
1161,2020-09-22,1801,5810.44,2797.09,1716.19,537.31,0.1,0.61,4.07,26.25,3013.3499999999995,30,60.32,Siap Investasi
1162,2020-10-22,1321,2883.01,3746.28,797.17,0.0,0.49,0.21,1.4,11.63,-863.27,0,13.03,WARING!!! : Fokus Lunasi Utang & Nabung
1163,2020-11-21,1390,3205.32,2136.44,1229.77,745.75,0.16,0.58,3.87,24.0,1068.88,30,57.87,Perbaiki Dana Darurat dan pelunasan Utang
1164,2020-12-21,1617,4818.75,3073.84,240.58,555.74,0.45,0.08,0.53,13.12,1744.9099999999999,30,43.65,Perbaiki Dana Darurat dan pelunasan Utang
1165,2021-01-20,1802,2755.45,2302.99,828.85,822.54,0.48,0.36,2.4,12.0,452.46000000000004,30,44.4,Perbaiki Dana Darurat dan pelunasan Utang
1166,2021-02-19,1433,4459.03,2532.93,1543.76,586.49,0.2,0.61,4.07,22.5,1926.1,30,56.57,Perbaiki Dana Darurat dan pelunasan Utang
1167,2021-03-21,1475,5162.02,4104.71,880.01,614.17,0.12,0.21,1.4,25.5,1057.3100000000004,30,56.9,Perbaiki Dana Darurat dan pelunasan Utang
1168,2021-04-20,1092,3966.3,3114.97,1268.22,127.84,0.51,0.41,2.73,10.88,851.3300000000004,30,43.61,Perbaiki Dana Darurat dan pelunasan Utang
